adm2_name,group,period,H38_bar,H46_bar,S_share,RWI_bar,Haz,Mag,PovScore,HVI,Rank,heat_exposed,screening_class,priority_hazard_gated,rank_hazard_gated,priority_equal_weight_gated,rank_equal_weight_gated
Ruaraka,pregnancies,2025,0.0,0.0,0.0,1.283,0.0,10.75721315259146,8.171968969174653,4.452959291153635,290,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Ruiru,pregnancies,2025,0.0,0.0,0.0,0.2348695652173912,0.0,41.55317147301574,53.57102933326124,20.501605841893905,68,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Runyenjes,pregnancies,2025,0.0,0.0,0.0,-0.0288999999999999,0.0,12.580300279109874,64.99602952037716,13.523494511789536,189,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Sabatia,pregnancies,2025,0.0,0.0,0.0,0.4742777777777778,0.0,9.025135202946869,43.20122464770092,9.187724258039196,277,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Saboti,pregnancies,2025,0.0,0.0,0.0,-0.0281799999999999,0.0,19.25204182352778,64.96484320770328,15.520339028213826,107,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Sotik,pregnancies,2025,0.0,0.0,0.0,0.0439873417721519,0.0,17.629537598411932,61.83896364471824,14.564705826231314,146,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
South Imenti,pregnancies,2025,0.0,0.0,0.0,0.0363013698630136,0.0,18.26320593499504,62.17187631577527,14.8047432278648,137,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Soy,pregnancies,2025,0.0,0.0,0.0,-0.0156216216216216,0.0,19.66622438956048,64.42088554827964,15.563000149110088,104,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Starehe,pregnancies,2025,0.0,0.0,0.0,1.20375,0.0,21.40902973467045,11.604629079459574,8.163403282320074,286,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Suba North,pregnancies,2025,0.0,0.0,0.0,-0.1773069306930693,0.0,9.696432550264554,71.42417527532884,13.622556056378691,187,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Suba South,pregnancies,2025,0.0,0.0,0.0,-0.1791111111111111,0.0,9.502705208211882,71.50232212899152,13.576159881812291,188,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Subukia,pregnancies,2025,0.0,0.0,0.0,-0.1881527777777777,0.0,6.93799018828992,71.89395580087998,12.865490426618972,211,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Tetu,pregnancies,2025,0.0,0.0,0.0,0.1953461538461537,0.0,5.305755310430925,55.28295914570828,9.884170464985518,271,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Thika Town,pregnancies,2025,0.0,0.0,0.0,0.3141388888888888,0.0,39.08509024916724,50.137532231224455,19.24615690943384,70,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Tigania West,pregnancies,2025,0.0,0.0,0.0,-0.1438939393939393,0.0,10.430047876823004,69.97691417251721,13.625551488924485,186,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Tinderet,pregnancies,2025,0.0,0.0,0.0,-0.2624761904761905,0.0,8.442289736295162,75.11322411671703,13.799670538396104,179,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Tongaren,pregnancies,2025,0.0,0.0,0.0,0.1824603174603175,0.0,17.923286652283075,55.84110042708769,13.753151059748076,182,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Vihiga,pregnancies,2025,0.0,0.0,0.0,0.2295333333333333,0.0,6.767779227556122,53.80216460553424,10.100658459096971,269,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Westlands,pregnancies,2025,0.0,0.0,0.0,1.14975,0.0,21.399053259777123,13.943602530000728,8.511256357433245,282,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Yatta,pregnancies,2025,0.0,0.0,0.0,-0.1405112359550561,0.0,14.669727614819994,69.83039466261718,14.875477483838576,135,False,No severe heat exposure (not ranked for heat priority),0.0,155,0.0,155
Wajir South,u5,2025,221.9536185145301,0.0,100.0,-0.663955,81.42294051045428,43.75170318066275,92.50300701358849,71.78357928698695,1,True,Severe-heat screening priority,71.78357928698695,1,72.5592169015685,1
Turkana East,u5,2025,258.97424337615263,0.5461274510270937,100.0,-0.4886857142857143,100.0,12.434451192463582,84.91133653245836,71.46703583760784,2,True,Severe-heat screening priority,71.46703583760784,2,65.78192924164064,3
Turkana South,u5,2025,255.43492552728284,0.0,100.0,-0.5940390070921986,89.17999926107036,18.16156984474032,89.47464310285568,67.91866701243916,3,True,Severe-heat screening priority,67.91866701243916,3,65.60540406955546,4
Bura,u5,2025,169.38061277375107,0.0,100.0,-0.4970052356020942,69.24265453558574,52.16950224759741,85.27169096727734,66.52506431394298,4,True,Severe-heat screening priority,66.52506431394298,4,68.89461591682016,2
Dadaab,u5,2025,218.3942942889105,0.0,100.0,-0.371765625,80.59830462870372,32.77147778728383,79.8470220014549,66.13756418219043,5,True,Severe-heat screening priority,66.13756418219043,5,64.40560147248083,5
Turkana Central,u5,2025,232.96601030606607,0.0,100.0,-0.3597581395348837,83.97432747032444,26.60822792982417,79.32692589570185,66.06738737198097,6,True,Severe-heat screening priority,66.06738737198097,6,63.30316043195016,7
Fafi,u5,2025,195.86445636885367,0.0,100.0,-0.5596808510638298,75.37851806776774,21.95819432329101,87.98644282952412,61.243609658688186,7,True,Severe-heat screening priority,61.243609658688186,7,61.77438507352762,8
Galole,u5,2025,183.63313835866307,0.0,100.0,-0.4186551724137931,72.54472629355837,25.95342615523188,81.87801101087625,59.9673289596581,8,True,Severe-heat screening priority,59.9673289596581,8,60.12538781988883,10
Lagdera,u5,2025,184.32897444217429,0.0,100.0,-0.585716049382716,72.7059398739762,19.751128310660825,89.11413982299538,59.28072639733448,9,True,Severe-heat screening priority,59.28072639733448,9,60.52373600254413,9
Dujis,u5,2025,202.2140988268344,0.0,100.0,0.1734615384615383,76.84962400676832,28.015454944013324,56.23087644866976,59.10656115422704,10,True,Severe-heat screening priority,59.10656115422704,10,53.698651799817135,28
Isiolo North,u5,2025,159.429753411523,0.0,100.0,-0.4598943661971831,66.93720688198846,28.77543236198977,83.66425877719239,57.99773231026944,11,True,Severe-heat screening priority,57.99773231026944,11,59.79229934039021,13
Mandera South,u5,2025,119.87632343584563,0.0,100.0,-0.7170000000000001,57.77333881695611,39.28467433323936,94.8006152855136,57.78083094212472,12,True,Severe-heat screening priority,57.78083094212472,12,63.95287614523636,6
Turkana West,u5,2025,152.02646955161725,0.0,100.0,-0.5089103448275862,65.22198985575639,29.020509255252744,85.7873527155036,57.44635010456737,13,True,Severe-heat screening priority,57.44635010456737,13,60.00995060883759,11
Mandera East,u5,2025,150.9935306027363,0.0,100.0,-0.5517297297297297,64.98267518057906,27.095021916558988,87.64204539058908,57.01528473287455,14,True,Severe-heat screening priority,57.01528473287455,14,59.90658082924238,12
Wajir West,u5,2025,178.4931334817403,0.0,100.0,-0.6163369565217391,71.35387314694863,9.104739215317446,90.44046369021132,55.54212154894868,15,True,Severe-heat screening priority,55.54212154894868,15,56.96635868415913,16
Ijara,u5,2025,156.61074574585007,0.0,100.0,-0.5453943661971831,66.28408996296457,18.56014666053979,87.36763340721586,55.12943848887483,16,True,Severe-heat screening priority,55.12943848887483,16,57.40395667690674,15
Turkana North,u5,2025,167.28835762990923,0.0,100.0,-0.5015047021943574,68.75791401856,14.388791946410052,85.466582317294,54.95347764172512,17,True,Severe-heat screening priority,54.95347764172512,17,56.20442942742135,18
Balambala,u5,2025,174.12862786948233,0.0,100.0,-0.6895740740740741,70.34269020720308,5.665819893116472,93.612679867046,54.43012756195354,18,True,Severe-heat screening priority,54.43012756195354,18,56.54039665578852,17
Wajir East,u5,2025,165.02143279887173,0.0,100.0,-0.4302407407407407,68.23270545693214,13.52377932655505,82.37983206136072,53.9420966084833,19,True,Severe-heat screening priority,53.9420966084833,19,54.7121056149493,23
North Horr,u5,2025,158.8194198180675,0.0,100.0,-0.440576,66.79580279820806,15.606787003761552,82.82749682083974,53.84385216326886,20,True,Severe-heat screening priority,53.84385216326886,20,55.07669554093645,21
Garsen,u5,2025,154.76299191194084,0.0,100.0,-0.3836894409937888,65.85599630936704,14.93081630848094,80.36349402068844,52.75456696579943,21,True,Severe-heat screening priority,52.75456696579943,21,53.71676887951214,27
Isiolo South,u5,2025,137.13269129251657,0.0,100.0,-0.4844285714285714,61.77135058022012,18.33103973029817,84.7269412710136,52.18259592886256,22,True,Severe-heat screening priority,52.18259592886256,22,54.9431105271773,22
Magarini,u5,2025,108.99166843878425,0.0,100.0,-0.4226046511627906,55.25154633555052,30.94249763537449,82.04908000971666,51.97846177662263,23,True,Severe-heat screening priority,51.97846177662263,23,56.08104132688055,19
Samburu North,u5,2025,124.64017610895628,0.186441587566861,100.0,-0.5773098591549296,62.29092798925672,12.822347709831202,88.75003138294,51.41921941448156,24,True,Severe-heat screening priority,51.41921941448156,24,54.62110236067597,24
Eldas,u5,2025,126.54308114459484,0.0,100.0,-0.63409375,59.31791505477122,16.887922432369482,91.2095871811816,51.37266808701226,25,True,Severe-heat screening priority,51.37266808701226,25,55.80514155610744,20
Laisamis,u5,2025,132.19888950669582,0.0,100.0,-0.4733928571428571,60.62827124039839,15.630982005949727,84.24893677616095,50.67218430042817,26,True,Severe-heat screening priority,50.67218430042817,26,53.50273000750303,29
Kinango,u5,2025,54.00861862519477,0.0,100.0,-0.4416464646464647,42.51289346487221,49.41763997126462,82.87386327246611,50.63846288792902,27,True,Severe-heat screening priority,50.63846288792902,27,58.26813223620098,14
Loima,u5,2025,117.49299727652487,0.0,100.0,-0.6202074235807861,57.22116201475751,14.833926219512795,90.60811035117992,49.51303352664746,28,True,Severe-heat screening priority,49.51303352664746,28,54.22106619515008,25
Kajiado West,u5,2025,70.73371748748528,0.0,100.0,-0.4457846410684474,46.3878190893478,32.43491517237895,83.05310558329339,47.701740888348986,29,True,Severe-heat screening priority,47.701740888348986,29,53.95861328167339,26
Lamu West,u5,2025,116.13512931791132,0.0,100.0,-0.4108380281690141,56.906566723524335,13.42081845898834,81.53941669888387,47.55576974046747,30,True,Severe-heat screening priority,47.55576974046747,30,50.62226729379885,39
Tarbaj,u5,2025,106.20365760677932,0.0,100.0,-0.7199450549450549,54.6056108643642,8.30334472074942,94.92817834712226,46.76331614369347,31,True,Severe-heat screening priority,46.76331614369347,31,52.61237797741196,32
Moyale,u5,2025,69.23143492864939,0.0,100.0,-0.4997604166666666,46.03976535104908,26.878157257247768,85.39102977026748,46.19397258579145,32,True,Severe-heat screening priority,46.19397258579145,32,52.769650792854776,30
Ganze,u5,2025,78.03759249658296,0.0,100.0,-0.4934395973154361,48.08000474778542,21.40943552324753,85.11724775826389,45.63442043199583,33,True,Severe-heat screening priority,45.63442043199583,33,51.53556267643228,36
Tiaty,u5,2025,70.11243079497085,0.0,100.0,-0.5514280821917809,46.2438773557418,21.2708912628074,87.62897973165049,44.95974688424778,34,True,Severe-heat screening priority,44.95974688424778,34,51.7145827833999,35
Lunga Lunga,u5,2025,57.94391195039186,0.0,100.0,-0.3746108786610878,43.42463509768344,30.22985983937956,79.97026223799824,44.94804659123949,35,True,Severe-heat screening priority,44.94804659123949,35,51.20825239168708,38
Lafey,u5,2025,78.87189044127837,0.0,100.0,-0.7854132231404959,48.273297625212685,12.236167902469646,97.76388774091296,44.885747225744815,36,True,Severe-heat screening priority,44.885747225744815,36,52.75778442286509,31
Wajir North,u5,2025,76.57777771160173,0.0,100.0,-0.6093723404255319,47.74179008227657,15.795607456223228,90.13879605794762,44.517486190811226,37,True,Severe-heat screening priority,44.517486190811226,37,51.22539786548248,37
Malindi,u5,2025,70.35541530837938,0.0,100.0,-0.2234507042253521,46.300172802788765,26.05223727428529,73.42286159384352,44.294195462895935,38,True,Severe-heat screening priority,44.294195462895935,38,48.59175722363919,42
Kitui South,u5,2025,73.23139056815715,0.0,100.0,-0.520231046931408,46.96648816039763,16.249515167899613,86.2777012648059,43.648078228309465,39,True,Severe-heat screening priority,43.648078228309465,39,49.83123486436771,41
Mwingi North,u5,2025,64.41937256393959,0.0,100.0,-0.5918203266787659,44.92489099860923,16.871505881544024,89.37854246244356,43.176923183064815,40,True,Severe-heat screening priority,43.176923183064815,40,50.391646447532274,40
Mandera North,u5,2025,39.24089441219135,0.0,100.0,-0.66936,39.09145880315096,25.03247116500782,92.73712093025838,42.920611830774135,41,True,Severe-heat screening priority,42.920611830774135,41,52.28701696613905,33
Mandera West,u5,2025,48.55473667976997,0.0,100.0,-0.715,41.249320252109925,19.96777854947672,94.71398663919724,42.88455769938306,42,True,Severe-heat screening priority,42.88455769938306,42,51.97702848026129,34
Kaloleni,u5,2025,67.36755221118797,0.0,100.0,-0.2584732142857143,45.60793490494077,21.47770844660217,74.93983791240828,42.76865241855932,43,True,Severe-heat screening priority,42.76865241855932,43,47.34182708798375,48
Kilifi North,u5,2025,33.86139065963359,0.0,100.0,-0.0581666666666666,37.84511777345771,39.59262057444075,66.26369537813959,42.6321552544549,44,True,Severe-heat screening priority,42.6321552544549,44,47.90047790867934,46
Matuga,u5,2025,55.12834762526753,0.0,100.0,-0.3186772151898734,42.77231594306354,24.23469641545967,77.54753346298575,42.42731271277072,45,True,Severe-heat screening priority,42.42731271277072,45,48.18484860716965,45
Lamu East,u5,2025,105.73062091677448,0.0,100.0,-0.3882,54.49601617637406,0.0,80.55886583110747,42.05663877167186,46,True,Severe-heat screening priority,42.05663877167186,46,45.01829400249384,51
Kitui East,u5,2025,61.30674150893734,0.0,100.0,-0.5756778042959427,44.20374645208815,12.362096134771246,88.67934003136597,41.32259039378475,47,True,Severe-heat screening priority,41.32259039378475,47,48.41506087274178,43
Samburu West,u5,2025,42.8300679258112,0.0,100.0,-0.3899801980198019,39.92301026560431,24.188803854445773,80.6359739034227,41.30969288792951,48,True,Severe-heat screening priority,41.30969288792951,48,48.24926267449092,44
Kilifi South,u5,2025,44.0,0.0,100.0,-0.0811285714285714,40.19406395625791,29.09395712371206,67.25827474132385,40.92366352425404,49,True,Severe-heat screening priority,40.92366352425404,49,45.51543194043128,50
Sigor,u5,2025,42.99251855866762,0.0,100.0,-0.4916741573033708,39.9606473597196,18.626548573503285,85.04077891906492,40.32243745775651,50,True,Severe-heat screening priority,40.32243745775651,50,47.87599161742927,47
Likoni,u5,2025,46.50408789226865,0.0,100.0,0.4795714285714286,40.77421923184603,33.83472010245663,42.97193374653823,39.022026670233046,51,True,Severe-heat screening priority,39.022026670233046,51,39.193624360280296,58
Mwingi East,u5,2025,42.83433793399023,0.0,100.0,-0.5590913348946136,39.92399955506956,12.068322814121077,87.96090833566372,38.77283284987414,52,True,Severe-heat screening priority,38.77283284987414,52,46.65107690161812,49
Rabai,u5,2025,56.885928164075565,0.0,100.0,-0.0414390243902439,43.17951795262907,16.54387639369743,65.53914887490436,38.54277012329088,53,True,Severe-heat screening priority,38.54277012329088,53,41.75418107374362,54
Jomvu,u5,2025,62.6900159453236,0.0,100.0,0.2429999999999998,44.52422799921492,15.453083360121646,53.218865053670896,37.10708016565533,54,True,Severe-heat screening priority,37.10708016565533,54,37.73205880433582,61
Tharaka,u5,2025,40.7086526851768,0.0,100.0,-0.3955211864406779,39.4315138419496,10.429814197481434,80.87597806650018,36.947673582291735,55,True,Severe-heat screening priority,36.947673582291735,55,43.579102035310406,53
Voi,u5,2025,37.09377253496825,0.0,100.0,-0.2737032258064516,38.59400658182612,10.066889532180229,75.59951555312014,35.586697812626454,57,True,Severe-heat screening priority,35.586697812626454,56,41.42013722237549,55
Saku,u5,2025,32.28332195511813,0.0,100.0,-0.2391190476190476,37.47950565297589,11.79274863105411,74.10152528295121,35.26678149089565,58,True,Severe-heat screening priority,35.26678149089565,57,41.124593188993735,56
Kisauni,u5,2025,44.697883944386575,0.0,100.0,0.4106428571428571,40.35575199178341,19.708030307335072,45.95752816422634,35.00170191231535,59,True,Severe-heat screening priority,35.00170191231535,58,35.34043682111494,68
Nyali,u5,2025,44.0,0.0,100.0,1.31275,40.19406395625791,39.08099535995715,6.883367855219104,34.86353896221186,60,True,Severe-heat screening priority,34.86353896221186,59,28.719475723811385,101
Changamwe,u5,2025,64.45138068510401,0.0,100.0,0.922,44.93230674484264,13.902242489545674,23.808439629273824,32.454707400918224,61,True,Severe-heat screening priority,32.454707400918224,60,27.547662954554045,109
Mvita,u5,2025,44.0,0.0,100.0,1.131,40.19406395625791,11.293639922904845,14.755746089216409,27.708189066195764,63,True,Severe-heat screening priority,27.708189066195764,61,22.08114998945972,149
Banissa,u5,2025,20.11408968248348,0.0,0.0,-0.8370384615384615,4.660098105571452,27.222373688180923,100.0,25.72976606451857,65,True,Severe-heat screening priority,25.72976606451857,62,43.96082393125079,52
